month_interview,years_lived_elsewhere,educ_yrs,age,exper,female,rural,earnings_usd,christian_main,christian_evang,muslim,kikuyu,wealth_group
2,0,0,44,38,1,1,20,1,0,0,0,poorest
2,0,10,26,10,1,1,20,1,0,0,0,middle
4,0,0,48,42,1,0,20,0,0,1,0,poorest
3,13,14,19,-1,1,1,20,1,0,0,0,poorest
4,0,10,34,18,1,0,20,1,0,0,1,richest
6,41,0,46,40,1,0,20,0,0,1,0,middle
6,20,10,26,10,1,1,20,1,0,0,0,poorer
7,0,0,45,39,1,1,20,0,0,0,0,poorest
3,0,10,28,12,1,0,20,1,0,0,0,richer
7,0,7,40,27,1,1,20,1,0,0,0,poorest
6,0,0,48,42,1,1,20,0,1,0,0,poorest
3,0,7,39,26,1,1,20,0,1,0,0,poorer
3,21,8,41,27,1,1,20,1,0,0,0,poorer
6,34,7,40,27,1,1,20,1,0,0,1,poorer
3,0,8,29,15,1,1,20,1,0,0,0,poorer
5,23,10,25,9,1,0,20,0,1,0,1,richest
6,0,4,37,27,1,1,20,1,0,0,0,poorest
5,24,8,31,17,1,1,20,1,0,0,0,poorer
5,12,8,20,6,1,1,20,1,0,0,0,middle
3,0,8,39,25,1,0,20,1,0,0,0,richer
6,0,7,40,27,1,1,20,1,0,0,0,middle
5,0,10,28,12,1,0,20,0,0,0,0,richer
6,24,7,44,31,1,1,20,0,1,0,0,poorer
4,0,10,42,26,1,1,20,1,0,0,0,middle
5,21,8,27,13,1,1,20,0,1,0,0,middle
5,17,5,37,26,1,1,20,0,1,0,0,middle
3,0,8,26,12,1,1,20,0,1,0,0,middle
5,0,8,25,11,1,1,20,1,0,0,0,poorest
6,32,10,42,26,1,1,20,0,1,0,1,richer
4,0,8,28,14,1,1,20,1,0,0,0,poorest
3,21,7,26,13,1,1,20,1,0,0,0,poorer
3,14,8,27,13,1,1,20,1,0,0,0,middle
5,0,0,43,37,1,1,20,0,0,0,0,middle
3,0,0,37,31,1,0,20,0,0,1,0,poorer
5,35,10,35,19,1,0,20,1,0,0,0,richest
2,18,10,23,7,1,1,20,0,1,0,0,middle
3,0,10,28,12,1,1,20,0,1,0,0,middle
4,35,14,44,24,1,0,20,1,0,0,1,richest
3,0,7,27,14,1,1,20,0,0,1,0,poorest
3,37,8,37,23,1,1,20,1,0,0,0,middle
3,0,9,27,12,1,0,20,1,0,0,0,richer
6,0,7,47,34,1,0,20,1,0,0,0,poorer
3,23,8,36,22,1,1,20,1,0,0,0,richer
5,0,10,26,10,1,1,20,0,1,0,0,richer
6,14,8,45,31,1,0,20,0,0,1,0,richer
5,0,6,39,27,1,1,20,0,1,0,0,poorer
6,0,7,43,30,1,0,20,1,0,0,0,poorer
3,0,7,32,19,1,1,20,1,0,0,0,middle
3,35,8,43,29,1,0,20,0,1,0,0,richer
3,31,8,41,27,1,0,20,1,0,0,0,richer
4,0,8,46,32,1,1,20,0,1,0,0,poorer
3,35,10,38,22,1,0,20,0,1,0,1,richer
5,0,5,29,18,1,0,20,1,0,0,0,middle
5,0,0,40,34,1,0,20,0,0,1,0,poorer
6,0,8,39,25,1,1,20,0,1,0,0,poorer
4,18,7,24,11,1,0,20,1,0,0,0,middle
3,0,7,39,26,1,0,20,1,0,0,0,middle
3,22,8,38,24,1,0,20,1,0,0,0,richest
2,27,8,37,23,1,0,20,0,1,0,1,richer
5,9,14,24,4,1,1,20,1,0,0,0,poorest
3,18,6,43,31,1,1,20,1,0,0,0,middle
4,0,7,34,21,1,1,20,1,0,0,0,poorer
4,0,8,30,16,1,1,20,0,1,0,0,poorest
5,24,8,37,23,1,0,20,0,1,0,0,richer
4,0,9,28,13,1,0,20,0,0,1,0,poorest
3,31,10,32,16,1,0,20,1,0,0,0,middle
6,0,0,35,29,1,1,20,0,1,0,0,poorest
6,18,8,39,25,1,1,20,0,1,0,0,poorest
4,0,8,44,30,1,1,20,0,1,0,1,middle
4,0,8,47,33,1,1,20,0,1,0,0,richer
2,0,7,22,9,1,1,20,0,1,0,0,poorest
3,0,8,29,15,1,1,20,0,1,0,0,middle
5,22,8,37,23,1,1,20,1,0,0,0,poorer
3,0,8,26,12,1,0,20,1,0,0,0,middle
6,20,3,42,33,1,1,20,0,1,0,0,poorest
2,0,8,47,33,1,1,20,0,1,0,0,richest
4,0,7,44,31,1,1,20,0,1,0,0,poorer
4,0,8,20,6,1,1,20,1,0,0,0,poorer
6,0,0,44,38,1,1,20,0,1,0,0,poorest
3,19,8,19,5,1,0,20,1,0,0,0,middle
3,0,8,34,20,1,1,20,1,0,0,0,poorest
3,17,7,32,19,1,1,20,0,1,0,0,poorer
3,0,8,38,24,1,1,20,0,1,0,0,poorer
4,35,7,48,35,1,0,20,1,0,0,0,richer
6,28,10,30,14,1,1,20,0,1,0,0,poorer
2,16,7,37,24,1,1,20,1,0,0,0,middle
3,0,6,38,26,1,1,20,1,0,0,0,poorest
5,0,9,36,21,1,1,20,1,0,0,0,poorest
2,0,4,34,24,1,1,20,0,1,0,0,poorest
2,18,5,43,32,1,1,20,1,0,0,0,poorest
2,0,6,33,21,1,1,20,0,1,0,0,middle
5,0,7,26,13,1,1,20,0,1,0,0,poorer
5,21,8,24,10,1,1,20,0,1,0,0,middle
2,0,10,48,32,1,0,20,0,0,1,0,richest
5,0,6,35,23,1,1,20,1,0,0,0,poorer
6,25,8,30,16,1,1,20,1,0,0,0,poorer
4,15,5,30,19,1,1,20,1,0,0,0,poorest
4,14,7,18,5,1,1,20,0,0,0,0,middle
3,19,8,25,11,1,0,20,0,1,0,0,richer
3,14,8,34,20,1,1,20,0,1,0,1,middle
4,13,0,35,29,1,1,20,1,0,0,0,poorest
2,20,8,33,19,1,1,20,1,0,0,0,middle
4,17,7,44,31,1,1,20,1,0,0,0,middle
6,27,6,32,20,1,0,20,1,0,0,0,middle
3,0,8,33,19,1,1,20,1,0,0,0,poorest
3,16,7,17,4,1,0,20,1,0,0,0,richer
3,0,7,37,24,1,1,20,0,1,0,0,richer
5,25,2,46,38,1,0,20,1,0,0,0,richer
6,15,5,16,5,1,0,20,0,1,0,0,poorest
6,0,10,39,23,1,0,20,0,1,0,1,richest
7,0,8,39,25,1,1,20,0,1,0,0,middle
3,0,10,38,22,1,1,20,0,0,1,0,poorer
2,0,5,29,18,1,0,20,0,1,0,0,poorer
3,0,0,28,22,1,1,20,0,0,1,0,poorest
5,34,8,42,28,1,1,20,0,1,0,0,poorer
5,0,8,38,24,1,1,20,0,1,0,0,poorest
5,0,7,47,34,1,0,20,0,1,0,0,richer
4,28,10,31,15,1,0,20,1,0,0,0,middle
6,21,1,38,31,1,1,20,0,1,0,0,poorer
3,0,8,33,19,1,1,20,0,1,0,0,poorest
7,17,16,23,1,1,0,20,1,0,0,0,richer
3,0,5,37,26,1,1,20,0,1,0,0,poorest
2,0,6,44,32,1,1,20,0,1,0,1,poorer
2,0,5,35,24,1,1,20,1,0,0,0,poorest
3,13,3,46,37,1,1,20,1,0,0,0,poorest
3,0,9,27,12,1,0,20,0,1,0,0,richer
6,19,7,33,20,1,1,20,1,0,0,0,middle
3,25,6,41,29,1,0,20,0,1,0,0,poorer
3,0,5,40,29,1,1,20,0,1,0,0,poorest
7,0,0,31,25,1,1,20,0,0,0,0,poorest
3,39,15,48,27,1,0,20,1,0,0,0,richest
4,21,12,29,11,1,0,20,1,0,0,0,richer
6,21,10,31,15,1,1,20,1,0,0,0,poorest
3,29,8,36,22,1,1,20,0,1,0,0,poorest
2,0,7,18,5,1,1,20,1,0,0,0,richer
5,0,8,28,14,1,1,20,0,1,0,0,poorest
6,0,10,26,10,1,1,20,0,1,0,1,poorer
5,32,5,39,28,1,1,20,0,1,0,0,middle
2,0,8,25,11,1,0,20,1,0,0,0,richest
4,0,8,42,28,1,1,20,0,1,0,0,poorer
5,0,7,28,15,1,1,20,0,1,0,0,middle
4,24,8,45,31,1,1,20,1,0,0,1,poorer
5,0,7,46,33,1,1,20,1,0,0,0,poorest
6,24,8,33,19,1,1,20,1,0,0,0,poorer
4,34,14,39,19,1,0,20,1,0,0,0,richest
4,0,6,38,26,1,1,20,1,0,0,1,middle
6,0,8,29,15,1,0,20,0,1,0,0,richer
7,14,8,34,20,1,1,20,1,0,0,0,middle
4,33,10,35,19,1,1,20,0,1,0,0,richer
6,0,10,30,14,1,1,20,0,1,0,0,middle
6,21,5,39,28,1,1,20,1,0,0,0,poorest
3,24,7,36,23,1,1,20,1,0,0,0,richer
5,28,0,39,33,1,1,20,0,0,1,0,poorest
5,22,10,24,8,1,1,20,1,0,0,0,poorer
3,16,7,30,17,1,0,20,1,0,0,0,richer
3,0,8,41,27,1,0,20,0,1,0,1,richest
6,39,7,41,28,1,1,20,1,0,0,0,poorest
3,16,8,24,10,1,1,20,1,0,0,0,middle
5,39,10,39,23,1,0,20,1,0,0,0,richer
5,0,8,38,24,1,1,20,1,0,0,0,middle
4,0,3,42,33,1,0,20,0,0,1,0,poorest
4,21,8,26,12,1,0,20,1,0,0,0,richer
5,0,15,23,2,1,1,20,1,0,0,0,poorer
3,11,8,20,6,1,1,20,0,0,0,0,middle
7,0,10,49,33,1,1,20,1,0,0,1,richer
3,20,8,33,19,1,1,20,1,0,0,0,middle
4,0,8,33,19,1,0,20,1,0,0,1,richest
4,0,7,28,15,1,1,20,1,0,0,0,poorest
3,0,10,28,12,1,0,20,1,0,0,0,richest
3,33,8,35,21,1,0,20,0,0,1,0,richest
4,0,10,39,23,1,1,20,1,0,0,1,richer
3,19,8,44,30,1,0,20,1,0,0,0,richer
3,21,7,26,13,1,0,20,0,1,0,0,middle
5,0,8,35,21,1,1,20,0,1,0,0,middle
5,8,8,38,24,1,0,20,0,1,0,0,richest
4,0,0,45,39,1,1,20,1,0,0,0,poorest
5,0,10,33,17,1,0,20,1,0,0,0,richest
5,22,8,49,35,1,1,20,1,0,0,0,middle
7,29,6,44,32,1,1,20,1,0,0,0,poorest
2,0,10,24,8,1,1,20,0,1,0,0,poorest
5,24,8,28,14,1,1,20,1,0,0,1,richer
6,0,8,39,25,1,1,20,1,0,0,0,poorer
3,0,8,36,22,1,1,20,1,0,0,0,poorest
5,0,8,35,21,1,1,20,0,1,0,1,richer
3,23,8,31,17,1,1,20,0,1,0,0,poorest
3,0,10,49,33,1,0,20,1,0,0,0,richer
5,30,14,42,22,1,1,20,0,1,0,1,richer
5,25,8,31,17,1,1,20,0,1,0,0,middle
4,0,10,19,3,1,1,20,1,0,0,0,poorer
4,19,8,29,15,1,1,20,1,0,0,0,middle
5,18,10,23,7,1,1,20,1,0,0,0,poorer
6,20,10,41,25,1,1,20,1,0,0,0,richer
6,0,15,31,10,1,1,20,1,0,0,0,poorer
3,23,6,43,31,1,1,20,0,1,0,1,middle
5,26,16,26,4,1,1,20,1,0,0,0,poorer
5,24,8,30,16,1,1,20,0,1,0,0,poorest
5,22,7,22,9,1,1,20,1,0,0,0,poorer
7,0,8,37,23,1,1,20,1,0,0,1,middle
3,0,8,49,35,1,1,20,1,0,0,1,middle
4,0,6,22,10,1,1,20,0,1,0,0,poorest
4,17,10,31,15,1,1,20,1,0,0,0,poorest
3,35,6,40,28,1,0,20,0,1,0,0,richer
4,26,10,39,23,1,1,20,1,0,0,1,richer
6,13,5,43,32,1,1,20,1,0,0,0,poorer
3,14,8,22,8,1,1,20,1,0,0,0,poorer
4,0,4,33,23,1,0,20,0,1,0,0,richest
6,21,14,23,3,1,0,20,1,0,0,0,richer
3,0,7,44,31,1,1,20,0,1,0,0,middle
3,25,10,29,13,1,1,20,1,0,0,0,middle
6,17,6,42,30,1,0,20,0,1,0,0,richer
3,0,9,26,11,1,1,20,0,1,0,0,poorer
2,0,6,40,28,1,1,20,1,0,0,0,richer
2,19,6,19,7,1,1,20,0,1,0,0,poorer
2,0,1,35,28,1,1,20,1,0,0,0,poorest
6,19,10,34,18,1,0,20,1,0,0,0,richer
5,19,2,42,34,1,1,20,0,1,0,0,poorest
3,0,0,45,39,1,1,20,0,0,1,0,poorest
3,0,10,23,7,1,0,20,0,0,1,0,richer
3,0,10,40,24,1,1,20,1,0,0,0,middle
6,20,8,40,26,1,1,20,0,0,0,0,poorer
2,0,7,30,17,1,1,20,1,0,0,0,poorer
4,28,5,35,24,1,1,20,1,0,0,0,poorest
3,0,14,27,7,1,0,20,0,1,0,0,middle
4,22,8,44,30,1,0,20,1,0,0,1,richest
5,21,10,31,15,1,1,20,1,0,0,0,middle
3,0,6,34,22,1,1,20,1,0,0,0,poorer
2,0,0,28,22,1,1,20,0,1,0,0,poorest
3,0,0,30,24,1,1,20,0,0,1,0,poorest
3,21,7,36,23,1,1,20,0,1,0,0,poorer
4,33,8,48,34,1,1,20,0,1,0,0,poorer
4,38,5,48,37,1,1,20,0,1,0,0,poorer
3,34,10,34,18,1,1,20,1,0,0,1,middle
3,23,8,25,11,1,0,20,0,1,0,0,richer
6,0,8,43,29,1,0,20,1,0,0,1,richest
4,0,8,25,11,1,0,20,0,1,0,0,richer
2,0,0,15,9,1,1,20,1,0,0,0,poorest
3,0,8,35,21,1,0,20,0,1,0,0,richest
5,17,5,32,21,1,1,20,1,0,0,0,middle
6,28,8,38,24,1,1,20,1,0,0,0,middle
5,0,4,35,25,1,1,20,1,0,0,0,poorest
3,0,9,21,6,1,1,20,0,1,0,0,poorer
6,21,10,34,18,1,1,20,1,0,0,0,poorest
4,20,10,26,10,1,0,20,1,0,0,0,richest
5,38,5,38,27,1,0,20,1,0,0,0,richest
5,0,0,33,27,1,1,20,1,0,0,0,poorest
2,0,0,38,32,1,0,20,0,0,1,0,middle
4,27,8,30,16,1,1,20,1,0,0,0,middle
7,0,10,25,9,1,1,20,1,0,0,0,middle
4,0,10,19,3,1,1,20,1,0,0,0,middle
5,21,10,23,7,1,0,20,0,1,0,0,richer
3,32,8,44,30,1,1,20,1,0,0,0,richest
6,0,8,46,32,1,1,20,0,1,0,0,middle
4,0,8,30,16,1,1,20,1,0,0,0,poorer
5,27,8,49,35,1,1,20,1,0,0,0,middle
5,24,0,28,22,1,1,20,1,0,0,0,poorest
4,0,7,19,6,1,0,20,1,0,0,0,richest
5,31,8,35,21,1,1,20,0,1,0,0,middle
5,0,10,28,12,1,1,20,0,1,0,0,middle
6,0,9,32,17,1,0,20,1,0,0,1,richest
5,22,8,43,29,1,1,20,1,0,0,1,richer
6,0,10,38,22,1,1,20,1,0,0,0,middle
4,0,10,37,21,1,1,20,0,1,0,0,poorest
4,0,2,41,33,1,1,20,0,1,0,0,poorer
3,19,8,21,7,1,1,20,1,0,0,0,poorer
3,0,0,32,26,1,1,20,1,0,0,0,poorest
2,19,8,32,18,1,1,20,1,0,0,1,poorer
6,30,7,30,17,1,0,20,1,0,0,0,middle
4,0,7,44,31,1,1,20,0,1,0,0,richer
5,16,8,46,32,1,1,20,0,1,0,0,poorest
6,32,8,45,31,1,1,20,0,1,0,0,poorest
2,0,10,20,4,1,1,20,1,0,0,0,middle
4,0,10,21,5,1,1,20,1,0,0,0,poorer
6,31,6,40,28,1,1,20,1,0,0,0,poorer
3,0,0,30,24,1,1,20,0,0,1,0,poorest
5,0,13,22,3,1,0,20,1,0,0,0,richer
3,0,8,22,8,1,1,20,0,1,0,0,middle
4,0,7,48,35,1,1,20,1,0,0,0,middle
6,0,10,25,9,1,1,20,0,1,0,0,richer
3,0,8,21,7,1,0,20,0,1,0,0,middle
5,25,7,45,32,1,1,20,1,0,0,0,poorer
2,0,0,37,31,1,1,20,1,0,0,0,poorest
6,20,10,32,16,1,0,20,0,1,0,0,richer
6,22,10,38,22,1,1,20,1,0,0,0,richer
3,34,15,36,15,1,0,20,1,0,0,0,richest
5,19,13,24,5,1,0,20,0,1,0,1,richest
3,32,8,37,23,1,0,20,0,1,0,0,richer
4,0,4,30,20,1,1,20,0,1,0,0,poorest
3,0,6,38,26,1,1,20,0,1,0,0,poorest
3,21,7,33,20,1,1,20,0,1,0,0,richer
4,36,2,47,39,1,1,20,1,0,0,0,poorest
5,42,12,42,24,1,0,20,1,0,0,0,richest
6,0,8,29,15,1,1,20,1,0,0,0,poorer
5,0,8,28,14,1,0,20,1,0,0,0,richest
3,0,8,40,26,1,0,20,0,0,1,0,poorer
4,0,7,34,21,1,1,20,1,0,0,0,poorer
3,33,8,33,19,1,1,20,1,0,0,0,richer
6,20,7,26,13,1,0,20,0,1,0,0,richer
5,0,9,32,17,1,1,20,1,0,0,0,middle
6,17,8,44,30,1,1,20,0,1,0,0,middle
5,0,8,46,32,1,1,20,0,1,0,0,middle
6,0,0,48,42,1,1,20,0,0,1,0,poorest
6,0,0,30,24,1,1,20,1,0,0,0,poorer
6,0,8,20,6,1,1,20,0,0,0,0,poorest
3,30,5,40,29,1,1,20,0,1,0,0,poorest
4,22,7,37,24,1,0,20,1,0,0,0,richest
4,0,8,34,20,1,0,20,1,0,0,1,richer
4,0,8,33,19,1,1,20,1,0,0,0,richer
3,27,8,27,13,1,0,20,1,0,0,0,middle
4,11,1,33,26,1,0,20,0,1,0,1,richer
6,21,10,27,11,1,0,20,1,0,0,1,richer
3,20,7,22,9,1,1,20,0,1,0,0,poorest
4,20,8,32,18,1,1,20,0,1,0,0,poorer
5,20,8,30,16,1,1,20,1,0,0,0,middle
7,0,8,36,22,1,1,20,1,0,0,0,poorest
5,0,7,26,13,1,1,20,1,0,0,0,poorer
4,28,8,48,34,1,1,20,0,1,0,0,poorer
4,21,9,28,13,1,0,20,0,1,0,0,richest
5,0,8,23,9,1,0,20,0,1,0,0,poorer
4,0,7,33,20,1,0,20,0,1,0,0,poorer
6,19,0,26,20,1,1,20,1,0,0,0,poorest
5,0,7,47,34,1,0,20,0,0,1,1,richer
5,7,6,43,31,1,1,20,0,1,0,0,poorest
6,20,8,37,23,1,1,20,0,1,0,0,poorest
6,21,3,29,20,1,0,20,0,0,0,0,poorest
5,0,6,29,17,1,1,20,0,0,1,0,middle
5,24,10,38,22,1,1,20,1,0,0,0,middle
3,27,9,45,30,1,0,20,1,0,0,0,richest
5,0,0,31,25,1,1,20,0,0,0,0,poorest
5,0,10,29,13,1,1,20,1,0,0,0,richer
3,0,0,42,36,1,1,20,1,0,0,0,poorest
3,0,8,47,33,1,1,20,1,0,0,0,middle
2,0,7,49,36,1,0,20,1,0,0,0,richest
3,0,8,17,3,1,1,20,1,0,0,0,poorer
4,17,8,25,11,1,1,20,1,0,0,0,poorer
3,25,7,45,32,1,1,20,0,1,0,0,poorer
2,0,0,29,23,1,1,20,1,0,0,0,poorest
2,0,0,41,35,1,1,20,0,0,0,0,poorest
6,29,8,32,18,1,1,20,0,1,0,0,poorer
2,21,10,22,6,1,1,20,1,0,0,1,poorer
5,23,7,39,26,1,1,20,1,0,0,0,poorest
3,0,9,49,34,1,1,20,0,1,0,0,middle
4,18,8,28,14,1,1,20,0,1,0,1,richer
3,40,9,43,28,1,1,20,0,1,0,0,poorer
2,20,7,35,22,1,0,20,1,0,0,0,poorer
5,0,4,35,25,1,1,20,1,0,0,0,poorer
7,0,0,25,19,1,1,20,1,0,0,0,poorest
4,23,10,24,8,1,0,20,0,0,0,0,richest
6,19,8,44,30,1,1,20,0,1,0,0,middle
6,0,10,21,5,1,0,20,1,0,0,0,poorer
5,0,8,46,32,1,1,20,1,0,0,0,poorer
5,23,8,32,18,1,0,20,1,0,0,0,poorer
2,26,5,35,24,1,1,20,0,1,0,1,middle
3,17,7,36,23,1,1,20,1,0,0,0,poorer
3,22,15,23,2,1,0,20,1,0,0,0,middle
6,11,8,33,19,1,1,20,1,0,0,0,middle
5,0,6,42,30,1,1,20,0,1,0,0,poorest
3,0,9,17,2,1,1,20,1,0,0,0,poorer
4,46,8,46,32,1,1,20,1,0,0,0,poorer
5,0,10,35,19,1,1,20,1,0,0,0,middle
3,27,8,41,27,1,0,20,0,1,0,1,richer
3,0,4,39,29,1,1,20,0,1,0,0,poorer
2,0,0,44,38,1,1,20,0,1,0,0,poorer
2,0,10,25,9,1,1,20,1,0,0,0,poorer
6,0,10,27,11,1,0,20,1,0,0,0,richer
4,0,7,26,13,1,1,20,1,0,0,1,middle
4,22,7,24,11,1,1,20,1,0,0,0,poorest
4,0,5,49,38,1,1,20,0,1,0,0,middle
3,0,0,37,31,1,1,20,1,0,0,0,poorest
6,18,8,47,33,1,0,20,0,0,1,0,richest
3,0,8,32,18,1,1,20,1,0,0,0,poorest
3,21,8,41,27,1,1,20,0,1,0,1,middle
2,0,7,31,18,1,1,20,0,1,0,0,poorest
4,20,8,47,33,1,1,20,0,1,0,1,middle
6,0,8,44,30,1,1,20,0,0,1,0,middle
5,16,8,30,16,1,0,20,0,0,0,0,richer
7,22,7,45,32,1,1,20,1,0,0,0,middle
6,3,10,43,27,1,0,20,1,0,0,0,richer
4,0,10,21,5,1,1,20,1,0,0,1,richer
6,16,8,21,7,1,0,20,0,1,0,0,richer
6,18,7,31,18,1,1,20,1,0,0,0,poorer
3,31,8,32,18,1,1,20,0,1,0,0,richer
6,0,8,22,8,1,1,20,0,1,0,0,poorer
3,0,10,35,19,1,0,20,0,0,1,0,middle
6,0,8,19,5,1,1,20,1,0,0,0,poorest
6,32,7,39,26,1,0,20,1,0,0,0,middle
5,24,7,35,22,1,1,20,0,1,0,0,middle
5,0,10,31,15,1,1,20,1,0,0,0,richer
4,0,5,42,31,1,1,20,1,0,0,0,poorest
6,29,5,46,35,1,1,20,0,1,0,0,poorest
3,17,5,19,8,1,1,20,1,0,0,0,poorer
6,0,8,36,22,1,1,20,0,1,0,0,poorest
7,0,8,37,23,1,1,20,0,0,0,0,poorer
5,0,10,23,7,1,0,20,0,0,0,0,richer
5,0,0,32,26,1,1,20,1,0,0,0,poorest
7,20,15,26,5,1,0,20,0,1,0,1,richest
3,26,9,32,17,1,0,20,0,1,0,0,richer
4,24,7,36,23,1,0,20,1,0,0,0,middle
4,,5,18,7,1,1,20,0,1,0,0,poorest
4,0,4,43,33,1,1,20,0,1,0,0,poorest
3,19,7,34,21,1,0,20,1,0,0,0,richer
5,0,7,22,9,1,1,20,1,0,0,0,middle
5,17,8,33,19,1,1,20,0,1,0,0,poorest
4,0,6,31,19,1,1,20,0,1,0,0,poorest
4,0,7,25,12,1,1,20,1,0,0,0,poorer
5,35,10,48,32,1,0,20,0,1,0,1,richest
6,9,0,29,23,1,1,20,0,0,0,0,poorer
6,0,8,30,16,1,0,20,0,1,0,0,richer
2,25,15,31,10,1,0,20,1,0,0,0,richest
5,37,8,39,25,1,1,20,1,0,0,0,poorest
4,28,0,49,43,1,1,20,1,0,0,0,poorer
2,23,15,36,15,1,0,20,0,1,0,0,richest
4,23,13,27,8,1,1,20,1,0,0,1,middle
4,24,10,34,18,1,0,20,0,1,0,0,richest
3,19,6,37,25,1,1,20,0,1,0,0,poorest
5,0,10,29,13,1,1,20,0,0,1,0,poorest
5,20,1,30,23,1,1,20,1,0,0,0,poorest
4,0,10,35,19,1,0,20,1,0,0,0,richer
3,0,6,41,29,1,1,20,0,1,0,0,poorest
6,38,8,38,24,1,0,20,1,0,0,1,middle
4,20,7,20,7,1,1,20,1,0,0,0,middle
3,22,8,46,32,1,0,20,0,1,0,1,richest
6,0,7,41,28,1,1,20,0,1,0,0,richer
5,0,10,39,23,1,1,20,1,0,0,0,middle
6,0,7,22,9,1,1,20,0,1,0,0,poorest
6,2,10,20,4,1,1,20,0,1,0,0,poorer
3,33,0,36,30,1,1,20,1,0,0,0,middle
5,0,8,48,34,1,1,20,0,1,0,0,richer
3,30,2,30,22,1,0,20,1,0,0,1,richer
4,17,9,24,9,1,0,20,0,1,0,1,middle
2,0,8,34,20,1,0,20,0,1,0,0,richer
6,27,7,32,19,1,1,20,0,1,0,0,poorer
5,0,14,18,-2,1,0,20,1,0,0,0,richest
3,26,7,37,24,1,0,20,0,1,0,0,richest
3,23,8,33,19,1,0,20,1,0,0,1,richest
3,19,8,35,21,1,1,20,0,1,0,0,poorest
7,24,8,25,11,1,0,20,0,1,0,0,richer
6,34,8,39,25,1,1,20,1,0,0,0,poorer
2,0,8,39,25,1,1,20,0,1,0,0,poorest
3,0,0,36,30,1,0,20,0,0,1,0,poorer
3,19,7,19,6,1,1,20,1,0,0,0,poorer
4,34,8,44,30,1,1,20,1,0,0,0,poorer
5,0,13,43,24,1,0,20,1,0,0,1,richer
4,39,10,46,30,1,0,20,1,0,0,0,poorer
4,12,8,42,28,1,1,20,1,0,0,1,richer
4,0,0,47,41,1,1,20,1,0,0,0,poorest
3,17,8,29,15,1,1,20,1,0,0,0,poorer
5,15,8,28,14,1,1,20,1,0,0,0,poorer
4,18,8,28,14,1,1,20,1,0,0,0,middle
6,19,10,24,8,1,0,20,1,0,0,1,richer
5,0,7,31,18,1,0,20,1,0,0,0,poorer
6,19,8,32,18,1,1,20,1,0,0,0,poorer
6,23,8,30,16,1,0,20,1,0,0,0,middle
4,20,9,37,22,1,0,20,1,0,0,0,richest
3,0,10,38,22,1,1,20,1,0,0,0,poorer
5,22,10,24,8,1,0,20,1,0,0,1,richest
6,29,8,33,19,1,0,20,0,1,0,0,richer
5,30,8,31,17,1,1,20,1,0,0,0,middle
3,21,10,21,5,1,1,20,1,0,0,0,richer
6,16,0,46,40,1,1,20,1,0,0,0,richer
3,9,10,19,3,1,1,20,1,0,0,0,poorest
6,0,6,43,31,1,0,20,0,1,0,1,poorer
5,26,8,48,34,1,1,20,1,0,0,0,middle
3,14,7,37,24,1,1,20,0,1,0,0,richer
6,24,7,40,27,1,1,20,1,0,0,0,poorer
5,18,8,20,6,1,0,20,1,0,0,0,richer
3,0,8,41,27,1,1,20,1,0,0,0,poorest
6,24,8,39,25,1,1,20,0,1,0,1,richer
6,28,12,38,20,1,0,20,0,1,0,1,richest
5,21,8,37,23,1,1,20,1,0,0,0,poorer
5,,8,23,9,1,1,20,1,0,0,0,poorer
3,0,7,15,2,1,1,20,1,0,0,0,poorer
2,,7,24,11,1,0,20,1,0,0,0,middle
4,19,7,26,13,1,1,20,1,0,0,0,poorer
6,0,14,39,19,1,1,20,0,1,0,0,middle
5,15,6,47,35,1,1,20,1,0,0,0,poorest
4,20,8,28,14,1,1,20,1,0,0,0,middle
6,28,8,38,24,1,1,20,0,1,0,1,middle
6,0,5,42,31,1,1,20,1,0,0,0,poorer
3,11,8,15,1,1,0,20,0,1,0,0,middle
5,28,8,33,19,1,1,20,0,1,0,0,middle
2,0,10,20,4,1,0,20,1,0,0,1,richer
5,15,6,25,13,1,1,20,1,0,0,0,poorer
5,0,8,23,9,1,0,20,0,0,1,0,richer
7,0,8,41,27,1,1,20,0,1,0,0,poorer
5,35,5,48,37,1,1,20,1,0,0,0,poorest
5,9,3,43,34,1,1,20,0,1,0,0,poorer
3,25,10,29,13,1,0,20,1,0,0,1,richer
7,0,0,31,25,1,1,20,0,0,0,0,poorest
5,29,8,34,20,1,0,20,1,0,0,0,richer
3,21,10,24,8,1,1,20,1,0,0,0,poorest
6,0,8,36,22,1,1,20,0,1,0,0,middle
7,23,8,43,29,1,1,20,1,0,0,0,poorest
3,0,13,28,9,1,0,20,1,0,0,0,middle
4,30,7,32,19,1,1,20,1,0,0,0,poorest
4,0,8,30,16,1,1,20,1,0,0,0,poorest
6,16,3,41,32,1,1,20,1,0,0,1,poorer
3,0,9,45,30,1,1,20,1,0,0,0,middle
5,17,5,24,13,1,1,20,0,1,0,0,poorest
4,0,7,16,3,1,1,20,0,1,0,0,poorest
5,0,0,44,38,1,0,20,0,0,1,0,poorest
3,15,6,35,23,1,1,20,0,1,0,0,poorer
6,0,8,28,14,1,0,20,0,1,0,0,middle
3,21,8,22,8,1,1,20,1,0,0,0,poorest
3,23,8,26,12,1,1,20,1,0,0,1,middle
6,0,13,33,14,1,0,20,0,1,0,0,richest
6,0,4,44,34,1,1,20,0,1,0,0,poorest
6,0,8,30,16,1,1,20,0,1,0,0,poorest
