"","hhincome","educ_wife_lvl","educ_husb_lvl","hours_housewk_husb","hours_housewk_wife","educ_wife_lvl_LessHS","educ_wife_lvl_SomeUN","educ_wife_lvl_UNIV","educ_husb_lvl_LessHS","educ_husb_lvl_SomeUN","educ_husb_lvl_UNIV","both_univ","both_hs"
"1949",194,"LessHS","SomeUN",10.32,15.56,1,0,0,0,1,0,0,0
"1950",131,"UNIV","UNIV",0,6.4,0,0,1,0,0,1,1,0
"1951",134,"UNIV","SomeUN",1.55,7.13,0,0,1,0,1,0,0,0
"1952",66,"LessHS","LessHS",0,0.3,1,0,0,1,0,0,0,1
"1953",166,"LessHS","LessHS",5,10.8,1,0,0,1,0,0,0,1
"1954",48,"LessHS","LessHS",0,0.59,1,0,0,1,0,0,0,1
"1955",160,"LessHS","SomeUN",6.89,11.17,1,0,0,0,1,0,0,0
"1956",147,"LessHS","LessHS",2.86,8.71,1,0,0,1,0,0,0,1
"1957",124,"LessHS","LessHS",0,5.42,1,0,0,1,0,0,0,1
"1958",208,"SomeUN","UNIV",12.08,18.16,0,1,0,0,0,1,0,0
"1959",190,"UNIV","SomeUN",8.93,14.51,0,0,1,0,1,0,0,0
"1960",113,"LessHS","LessHS",1.29,4.66,1,0,0,1,0,0,0,1
"1961",174,"UNIV","LessHS",9.38,12.31,0,0,1,1,0,0,0,0
"1962",69,"LessHS","LessHS",0,1.07,1,0,0,1,0,0,0,1
"1963",120,"LessHS","UNIV",2.51,6.04,1,0,0,0,0,1,0,0
"1964",155,"LessHS","SomeUN",4.95,10.21,1,0,0,0,1,0,0,0
"1965",83,"LessHS","LessHS",0,2.24,1,0,0,1,0,0,0,1
"1966",177,"UNIV","SomeUN",6.23,12.45,0,0,1,0,1,0,0,0
"1967",198,"SomeUN","UNIV",9.03,16.32,0,1,0,0,0,1,0,0
"1968",197,"SomeUN","SomeUN",9.78,16.26,0,1,0,0,1,0,0,0
"1969",196,"UNIV","UNIV",7.98,15.62,0,0,1,0,0,1,1,0
"1970",117,"UNIV","LessHS",2.23,5,0,0,1,1,0,0,0,0
"1971",129,"LessHS","LessHS",0.84,6.47,1,0,0,1,0,0,0,1
"1972",148,"SomeUN","UNIV",3.09,8.95,0,1,0,0,0,1,0,0
"1973",167,"LessHS","SomeUN",5.55,11.5,1,0,0,0,1,0,0,0
"1974",89,"LessHS","LessHS",1.74,3.45,1,0,0,1,0,0,0,1
"1975",131,"SomeUN","UNIV",1.6,6.56,0,1,0,0,0,1,0,0
"1976",99,"UNIV","LessHS",0,3.28,0,0,1,1,0,0,0,0
"1977",81,"LessHS","SomeUN",1.05,2.73,1,0,0,0,1,0,0,0
"1978",154,"LessHS","LessHS",4.03,9.17,1,0,0,1,0,0,0,1
"1979",179,"UNIV","SomeUN",8.25,13.28,0,0,1,0,1,0,0,0
"1980",94,"LessHS","SomeUN",0,2.48,1,0,0,0,1,0,0,0
"1981",182,"LessHS","SomeUN",9.44,14.34,1,0,0,0,1,0,0,0
"1982",110,"LessHS","SomeUN",1.24,5.2,1,0,0,0,1,0,0,0
"1983",149,"LessHS","LessHS",1.62,8.78,1,0,0,1,0,0,0,1
"1984",159,"LessHS","SomeUN",6.6,10.75,1,0,0,0,1,0,0,0
"1985",141,"SomeUN","SomeUN",1.7,6.96,0,1,0,0,1,0,0,0
"1986",150,"LessHS","LessHS",3.72,8.7,1,0,0,1,0,0,0,1
"1987",157,"LessHS","LessHS",4.2,9.82,1,0,0,1,0,0,0,1
"1988",97,"LessHS","LessHS",2.34,3.99,1,0,0,1,0,0,0,1
"1989",106,"LessHS","UNIV",1.13,4.5,1,0,0,0,0,1,0,0
"1990",132,"SomeUN","LessHS",2.9,6.42,0,1,0,1,0,0,0,0
"1991",164,"LessHS","LessHS",6.97,11.63,1,0,0,1,0,0,0,1
"1992",154,"SomeUN","UNIV",4.66,10.03,0,1,0,0,0,1,0,0
"1993",110,"LessHS","LessHS",0,4.28,1,0,0,1,0,0,0,1
"1994",144,"SomeUN","SomeUN",2.12,7.93,0,1,0,0,1,0,0,0
"1995",123,"SomeUN","SomeUN",0,5.55,0,1,0,0,1,0,0,0
"1996",118,"LessHS","LessHS",0.13,5.06,1,0,0,1,0,0,0,1
"1997",168,"LessHS","UNIV",7.64,12.12,1,0,0,0,0,1,0,0
"1998",133,"UNIV","UNIV",0.0899999999999999,6.68,0,0,1,0,0,1,1,0
"1999",131,"SomeUN","SomeUN",0.68,6.62,0,1,0,0,1,0,0,0
"2000",176,"LessHS","SomeUN",7.47,13.04,1,0,0,0,1,0,0,0
"2001",107,"LessHS","LessHS",0,3.48,1,0,0,1,0,0,0,1
"2002",195,"SomeUN","SomeUN",8.95,15.8,0,1,0,0,1,0,0,0
"2003",126,"LessHS","LessHS",2.31,6.2,1,0,0,1,0,0,0,1
"2004",137,"SomeUN","UNIV",1.69,7.19,0,1,0,0,0,1,0,0
"2005",165,"LessHS","UNIV",6.41,11.42,1,0,0,0,0,1,0,0
"2006",64,"LessHS","LessHS",0.61,2,1,0,0,1,0,0,0,1
"2007",108,"SomeUN","SomeUN",0,3.64,0,1,0,0,1,0,0,0
"2008",188,"SomeUN","UNIV",7.6,14.62,0,1,0,0,0,1,0,0
"2009",191,"SomeUN","SomeUN",7.42,14.83,0,1,0,0,1,0,0,0
"2010",89,"SomeUN","LessHS",0,2.04,0,1,0,1,0,0,0,0
"2011",78,"LessHS","LessHS",0,1.45,1,0,0,1,0,0,0,1
"2012",118,"LessHS","SomeUN",0.71,5.62,1,0,0,0,1,0,0,0
"2013",98,"LessHS","SomeUN",0,3.52,1,0,0,0,1,0,0,0
"2014",168,"LessHS","SomeUN",10.13,12.31,1,0,0,0,1,0,0,0
"2015",166,"LessHS","UNIV",9.06,12.33,1,0,0,0,0,1,0,0
"2016",152,"UNIV","SomeUN",4.12,9.05,0,0,1,0,1,0,0,0
"2017",141,"LessHS","LessHS",4.11,8.34,1,0,0,1,0,0,0,1
"2018",93,"LessHS","LessHS",0,2.63,1,0,0,1,0,0,0,1
"2019",93,"LessHS","SomeUN",0,3.47,1,0,0,0,1,0,0,0
"2020",180,"SomeUN","UNIV",7.59,13.53,0,1,0,0,0,1,0,0
"2021",168,"LessHS","SomeUN",8.41,12.23,1,0,0,0,1,0,0,0
"2022",195,"UNIV","SomeUN",10.32,15.69,0,0,1,0,1,0,0,0
"2023",138,"UNIV","UNIV",0.22,7.08,0,0,1,0,0,1,1,0
"2024",136,"UNIV","SomeUN",1.5,7.09,0,0,1,0,1,0,0,0
"2025",132,"LessHS","LessHS",1.17,6.43,1,0,0,1,0,0,0,1
"2026",121,"LessHS","SomeUN",0,5.39,1,0,0,0,1,0,0,0
"2027",98,"SomeUN","LessHS",0,3.06,0,1,0,1,0,0,0,0
"2028",153,"UNIV","UNIV",1.98,9.28,0,0,1,0,0,1,1,0
"2029",174,"UNIV","SomeUN",5.94,12.11,0,0,1,0,1,0,0,0
"2030",136,"LessHS","LessHS",2.04,6.65,1,0,0,1,0,0,0,1
"2031",139,"LessHS","SomeUN",3.76,8.34,1,0,0,0,1,0,0,0
"2032",135,"UNIV","UNIV",0.89,7.17,0,0,1,0,0,1,1,0
"2033",194,"SomeUN","SomeUN",8.88,15.57,0,1,0,0,1,0,0,0
"2034",95,"LessHS","LessHS",0,2.99,1,0,0,1,0,0,0,1
"2035",128,"SomeUN","LessHS",1.56,5.96,0,1,0,1,0,0,0,0
"2036",120,"LessHS","LessHS",3.52,6.03,1,0,0,1,0,0,0,1
"2037",105,"LessHS","LessHS",0,3.52,1,0,0,1,0,0,0,1
"2038",95,"LessHS","LessHS",0,2.67,1,0,0,1,0,0,0,1
"2039",150,"LessHS","SomeUN",5.39,9.09,1,0,0,0,1,0,0,0
"2040",164,"SomeUN","LessHS",5.13,10.6,0,1,0,1,0,0,0,0
"2041",111,"LessHS","LessHS",2.87,5.31,1,0,0,1,0,0,0,1
"2042",181,"LessHS","UNIV",8.94,13.93,1,0,0,0,0,1,0,0
"2043",89,"LessHS","LessHS",0,2.19,1,0,0,1,0,0,0,1
"2044",207,"LessHS","UNIV",13.36,18.67,1,0,0,0,0,1,0,0
"2045",129,"LessHS","LessHS",1.36,6.03,1,0,0,1,0,0,0,1
"2046",111,"UNIV","SomeUN",1.18,4.37,0,0,1,0,1,0,0,0
"2047",194,"UNIV","SomeUN",9.29,15.51,0,0,1,0,1,0,0,0
"2048",81,"LessHS","SomeUN",0,2.5,1,0,0,0,1,0,0,0
"2049",140,"LessHS","LessHS",4.33,8.35,1,0,0,1,0,0,0,1
"2050",147,"SomeUN","SomeUN",0.96,8.1,0,1,0,0,1,0,0,0
"2051",93,"LessHS","LessHS",0,2.85,1,0,0,1,0,0,0,1
"2052",155,"LessHS","LessHS",2.7,9.59,1,0,0,1,0,0,0,1
"2053",166,"LessHS","UNIV",6.56,11.74,1,0,0,0,0,1,0,0
"2054",143,"LessHS","SomeUN",4.95,8.46,1,0,0,0,1,0,0,0
"2055",199,"LessHS","UNIV",11.86,17.15,1,0,0,0,0,1,0,0
"2056",137,"LessHS","LessHS",2.36,7.04,1,0,0,1,0,0,0,1
"2057",202,"UNIV","UNIV",8.38,16.64,0,0,1,0,0,1,1,0
"2058",155,"SomeUN","LessHS",4.09,9.23,0,1,0,1,0,0,0,0
"2059",175,"LessHS","SomeUN",7.13,12.39,1,0,0,0,1,0,0,0
"2060",93,"LessHS","SomeUN",1.08,3.94,1,0,0,0,1,0,0,0
"2061",182,"SomeUN","SomeUN",6.77,13.41,0,1,0,0,1,0,0,0
"2062",210,"UNIV","UNIV",9.94,18.56,0,0,1,0,0,1,1,0
"2063",205,"SomeUN","UNIV",10.27,17.72,0,1,0,0,0,1,0,0
"2064",143,"LessHS","LessHS",2.83,7.66,1,0,0,1,0,0,0,1
"2065",115,"LessHS","SomeUN",2.01,5.43,1,0,0,0,1,0,0,0
"2066",154,"LessHS","SomeUN",4.7,9.67,1,0,0,0,1,0,0,0
"2067",112,"LessHS","LessHS",0,4.28,1,0,0,1,0,0,0,1
"2068",109,"LessHS","SomeUN",1.52,4.61,1,0,0,0,1,0,0,0
"2069",121,"LessHS","LessHS",1.8,5.77,1,0,0,1,0,0,0,1
"2070",149,"LessHS","SomeUN",4.74,8.75,1,0,0,0,1,0,0,0
"2071",158,"LessHS","SomeUN",6.32,10.51,1,0,0,0,1,0,0,0
"2072",144,"SomeUN","LessHS",3.51,8.15,0,1,0,1,0,0,0,0
"2073",79,"LessHS","LessHS",0,1.85,1,0,0,1,0,0,0,1
"2074",137,"SomeUN","SomeUN",1.38,7.11,0,1,0,0,1,0,0,0
"2075",87,"LessHS","LessHS",0,1.98,1,0,0,1,0,0,0,1
"2076",158,"SomeUN","SomeUN",3.32,9.69,0,1,0,0,1,0,0,0
"2077",100,"LessHS","LessHS",0,3.27,1,0,0,1,0,0,0,1
"2078",131,"LessHS","LessHS",1.17,5.99,1,0,0,1,0,0,0,1
"2079",131,"LessHS","SomeUN",3.29,7.11,1,0,0,0,1,0,0,0
"2080",131,"SomeUN","UNIV",1.01,6.35,0,1,0,0,0,1,0,0
"2081",151,"UNIV","SomeUN",3.06,9.08,0,0,1,0,1,0,0,0
"2082",158,"SomeUN","SomeUN",3.37,9.69,0,1,0,0,1,0,0,0
"2083",138,"LessHS","LessHS",1.29,7.18,1,0,0,1,0,0,0,1
"2084",105,"LessHS","LessHS",0.49,3.96,1,0,0,1,0,0,0,1
"2085",77,"LessHS","LessHS",0,1.49,1,0,0,1,0,0,0,1
"2086",187,"LessHS","SomeUN",10.18,15.08,1,0,0,0,1,0,0,0
"2087",203,"SomeUN","SomeUN",9.79,17.29,0,1,0,0,1,0,0,0
"2088",72,"LessHS","LessHS",0,1.29,1,0,0,1,0,0,0,1
"2089",71,"LessHS","LessHS",0,0.78,1,0,0,1,0,0,0,1
"2090",172,"UNIV","UNIV",4.82,11.77,0,0,1,0,0,1,1,0
"2091",131,"LessHS","SomeUN",3.24,6.88,1,0,0,0,1,0,0,0
"2092",130,"LessHS","LessHS",3.37,6.49,1,0,0,1,0,0,0,1
"2093",146,"UNIV","UNIV",3.38,8.28,0,0,1,0,0,1,1,0
"2094",149,"LessHS","UNIV",6.61,9.86,1,0,0,0,0,1,0,0
"2095",102,"LessHS","SomeUN",0,3.62,1,0,0,0,1,0,0,0
"2096",122,"LessHS","SomeUN",1.18,5.49,1,0,0,0,1,0,0,0
"2097",107,"LessHS","LessHS",3.44,5.11,1,0,0,1,0,0,0,1
"2098",99,"LessHS","LessHS",0,3.35,1,0,0,1,0,0,0,1
"2099",130,"SomeUN","UNIV",0.0199999999999996,6.52,0,1,0,0,0,1,0,0
"2100",82,"LessHS","LessHS",0,1.79,1,0,0,1,0,0,0,1
"2101",146,"LessHS","SomeUN",3.39,8.44,1,0,0,0,1,0,0,0
"2102",103,"LessHS","LessHS",0,3.53,1,0,0,1,0,0,0,1
"2103",146,"SomeUN","UNIV",2.43,8.56,0,1,0,0,0,1,0,0
"2104",114,"LessHS","LessHS",0.59,4.62,1,0,0,1,0,0,0,1
"2105",93,"LessHS","LessHS",0,2.63,1,0,0,1,0,0,0,1
"2106",171,"LessHS","SomeUN",7.25,12.11,1,0,0,0,1,0,0,0
"2107",101,"LessHS","SomeUN",0,4.14,1,0,0,0,1,0,0,0
"2108",127,"LessHS","LessHS",2.64,6.56,1,0,0,1,0,0,0,1
"2109",139,"LessHS","SomeUN",4.96,8.05,1,0,0,0,1,0,0,0
"2110",115,"LessHS","LessHS",2.18,5.35,1,0,0,1,0,0,0,1
"2111",75,"LessHS","LessHS",0.37,2.16,1,0,0,1,0,0,0,1
"2112",116,"LessHS","SomeUN",1.03,5.45,1,0,0,0,1,0,0,0
"2113",103,"LessHS","LessHS",0,3.58,1,0,0,1,0,0,0,1
"2114",139,"LessHS","LessHS",2.13,7.3,1,0,0,1,0,0,0,1
"2115",125,"LessHS","LessHS",1.79,6.2,1,0,0,1,0,0,0,1
"2116",97,"LessHS","SomeUN",0,3.23,1,0,0,0,1,0,0,0
"2117",90,"LessHS","SomeUN",1.69,3.12,1,0,0,0,1,0,0,0
"2118",190,"UNIV","UNIV",6.82,14.84,0,0,1,0,0,1,1,0
"2119",152,"LessHS","SomeUN",4.77,9.49,1,0,0,0,1,0,0,0
"2120",71,"LessHS","SomeUN",0,2.29,1,0,0,0,1,0,0,0
"2121",135,"LessHS","LessHS",2.67,7.2,1,0,0,1,0,0,0,1
"2122",92,"SomeUN","LessHS",0,2.91,0,1,0,1,0,0,0,0
"2123",141,"LessHS","LessHS",1.84,7.88,1,0,0,1,0,0,0,1
"2124",203,"UNIV","UNIV",9.34,17.24,0,0,1,0,0,1,1,0
"2125",101,"LessHS","LessHS",0,3.6,1,0,0,1,0,0,0,1
"2126",71,"LessHS","LessHS",0,1.34,1,0,0,1,0,0,0,1
"2127",122,"LessHS","LessHS",0.89,5.2,1,0,0,1,0,0,0,1
"2128",111,"LessHS","LessHS",0,3.57,1,0,0,1,0,0,0,1
"2129",195,"SomeUN","SomeUN",9.14,15.83,0,1,0,0,1,0,0,0
"2130",110,"LessHS","SomeUN",0.88,4.53,1,0,0,0,1,0,0,0
"2131",197,"UNIV","SomeUN",11.64,16.06,0,0,1,0,1,0,0,0
"2132",134,"SomeUN","SomeUN",0.15,6.49,0,1,0,0,1,0,0,0
"2133",122,"SomeUN","LessHS",0.64,4.96,0,1,0,1,0,0,0,0
"2134",167,"LessHS","SomeUN",6.79,11.35,1,0,0,0,1,0,0,0
"2135",162,"LessHS","SomeUN",7.24,11.31,1,0,0,0,1,0,0,0
"2136",213,"SomeUN","UNIV",12.5,19.3,0,1,0,0,0,1,0,0
"2137",163,"LessHS","SomeUN",5.71,10.79,1,0,0,0,1,0,0,0
"2138",128,"LessHS","LessHS",1.7,5.91,1,0,0,1,0,0,0,1
"2139",170,"LessHS","SomeUN",7.88,12.08,1,0,0,0,1,0,0,0
"2140",159,"LessHS","LessHS",7.69,10.69,1,0,0,1,0,0,0,1
"2141",158,"LessHS","LessHS",3.66,9.92,1,0,0,1,0,0,0,1
"2142",122,"SomeUN","LessHS",1.26,5.04,0,1,0,1,0,0,0,0
"2143",200,"SomeUN","UNIV",10.14,16.67,0,1,0,0,0,1,0,0
"2144",103,"SomeUN","LessHS",0,3.47,0,1,0,1,0,0,0,0
"2145",143,"SomeUN","SomeUN",1.39,7.77,0,1,0,0,1,0,0,0
"2146",144,"SomeUN","SomeUN",1.2,7.89,0,1,0,0,1,0,0,0
"2147",137,"UNIV","UNIV",0.81,7.53,0,0,1,0,0,1,1,0
"2148",125,"UNIV","SomeUN",0.44,5.77,0,0,1,0,1,0,0,0
"2149",111,"LessHS","LessHS",0.63,4.34,1,0,0,1,0,0,0,1
"2150",148,"LessHS","LessHS",4.91,8.84,1,0,0,1,0,0,0,1
"2151",77,"SomeUN","LessHS",0,1.94,0,1,0,1,0,0,0,0
"2152",79,"LessHS","LessHS",0,1.53,1,0,0,1,0,0,0,1
"2153",102,"LessHS","LessHS",0,3.27,1,0,0,1,0,0,0,1
"2154",115,"SomeUN","SomeUN",0,4.72,0,1,0,0,1,0,0,0
"2155",67,"LessHS","LessHS",0,1.35,1,0,0,1,0,0,0,1
"2156",63,"LessHS","LessHS",0,1.18,1,0,0,1,0,0,0,1
"2157",192,"LessHS","SomeUN",10.66,15.86,1,0,0,0,1,0,0,0
"2158",97,"LessHS","LessHS",3.04,3.84,1,0,0,1,0,0,0,1
"2159",102,"UNIV","LessHS",0.87,3.64,0,0,1,1,0,0,0,0
"2160",154,"LessHS","LessHS",4.55,9,1,0,0,1,0,0,0,1
"2161",168,"SomeUN","SomeUN",5.47,11.11,0,1,0,0,1,0,0,0
"2162",178,"SomeUN","LessHS",6.28,12.39,0,1,0,1,0,0,0,0
"2163",75,"LessHS","LessHS",0,1.43,1,0,0,1,0,0,0,1
"2164",150,"SomeUN","UNIV",3.13,8.91,0,1,0,0,0,1,0,0
"2165",159,"UNIV","SomeUN",5.14,10.35,0,0,1,0,1,0,0,0
"2166",172,"LessHS","SomeUN",7.4,12.17,1,0,0,0,1,0,0,0
"2167",171,"SomeUN","UNIV",5.37,11.88,0,1,0,0,0,1,0,0
"2168",165,"LessHS","SomeUN",5.81,11.47,1,0,0,0,1,0,0,0
"2169",136,"LessHS","SomeUN",3.7,7.72,1,0,0,0,1,0,0,0
"2170",178,"UNIV","SomeUN",8.49,13.22,0,0,1,0,1,0,0,0
"2171",78,"LessHS","LessHS",0,0.95,1,0,0,1,0,0,0,1
"2172",177,"LessHS","LessHS",5.97,12.5,1,0,0,1,0,0,0,1
"2173",71,"LessHS","LessHS",0,2.02,1,0,0,1,0,0,0,1
"2174",189,"LessHS","UNIV",13.38,15.79,1,0,0,0,0,1,0,0
"2175",119,"UNIV","SomeUN",0,4.97,0,0,1,0,1,0,0,0
"2176",134,"LessHS","SomeUN",1.1,6.96,1,0,0,0,1,0,0,0
"2177",105,"LessHS","LessHS",4.28,5.16,1,0,0,1,0,0,0,1
"2178",112,"LessHS","LessHS",0,4.48,1,0,0,1,0,0,0,1
"2179",151,"LessHS","SomeUN",2.09,9.06,1,0,0,0,1,0,0,0
"2180",168,"UNIV","LessHS",7.1,11.58,0,0,1,1,0,0,0,0
"2181",135,"LessHS","LessHS",2.96,6.77,1,0,0,1,0,0,0,1
"2182",132,"LessHS","LessHS",2.24,7.07,1,0,0,1,0,0,0,1
"2183",125,"LessHS","LessHS",8.42,7.57,1,0,0,1,0,0,0,1
"2184",104,"LessHS","LessHS",0,3.53,1,0,0,1,0,0,0,1
"2185",125,"SomeUN","SomeUN",0,5.89,0,1,0,0,1,0,0,0
"2186",148,"SomeUN","SomeUN",2.14,8.82,0,1,0,0,1,0,0,0
"2187",126,"SomeUN","SomeUN",0.4,6.11,0,1,0,0,1,0,0,0
"2188",121,"LessHS","SomeUN",0.0599999999999996,5.48,1,0,0,0,1,0,0,0
"2189",132,"LessHS","SomeUN",1.07,6.63,1,0,0,0,1,0,0,0
"2190",179,"LessHS","UNIV",9.56,13.88,1,0,0,0,0,1,0,0
"2191",136,"UNIV","SomeUN",1.42,7,0,0,1,0,1,0,0,0
"2192",163,"LessHS","LessHS",5.26,10.48,1,0,0,1,0,0,0,1
"2193",116,"LessHS","LessHS",2.66,4.86,1,0,0,1,0,0,0,1
"2194",121,"LessHS","UNIV",0.42,6.1,1,0,0,0,0,1,0,0
"2195",151,"LessHS","SomeUN",7.52,9.53,1,0,0,0,1,0,0,0
"2196",199,"LessHS","SomeUN",10.41,16.5,1,0,0,0,1,0,0,0
"2197",155,"LessHS","SomeUN",6.1,9.78,1,0,0,0,1,0,0,0
"2198",138,"LessHS","UNIV",4.45,7.98,1,0,0,0,0,1,0,0
"2199",133,"UNIV","SomeUN",0.99,7.29,0,0,1,0,1,0,0,0
"2200",151,"SomeUN","LessHS",2.66,8.79,0,1,0,1,0,0,0,0
"2201",91,"LessHS","LessHS",0,2.49,1,0,0,1,0,0,0,1
"2202",102,"SomeUN","LessHS",0,3.4,0,1,0,1,0,0,0,0
"2203",95,"LessHS","SomeUN",0.13,3.75,1,0,0,0,1,0,0,0
"2204",144,"UNIV","SomeUN",1.59,8.31,0,0,1,0,1,0,0,0
"2205",149,"LessHS","LessHS",4.53,8.97,1,0,0,1,0,0,0,1
"2206",158,"UNIV","UNIV",3.13,10.23,0,0,1,0,0,1,1,0
"2207",116,"LessHS","SomeUN",0,5.32,1,0,0,0,1,0,0,0
"2208",92,"LessHS","LessHS",0,2.73,1,0,0,1,0,0,0,1
"2209",94,"SomeUN","LessHS",0,3.01,0,1,0,1,0,0,0,0
"2210",174,"SomeUN","LessHS",7.55,12.07,0,1,0,1,0,0,0,0
"2211",219,"SomeUN","UNIV",12.31,20.1,0,1,0,0,0,1,0,0
"2212",167,"LessHS","UNIV",7.8,11.56,1,0,0,0,0,1,0,0
"2213",179,"SomeUN","SomeUN",6.75,13.22,0,1,0,0,1,0,0,0
"2214",103,"LessHS","LessHS",0,3.48,1,0,0,1,0,0,0,1
"2215",133,"LessHS","LessHS",1.04,6.39,1,0,0,1,0,0,0,1
"2216",177,"LessHS","UNIV",10.86,13.92,1,0,0,0,0,1,0,0
"2217",143,"SomeUN","SomeUN",1.66,8.03,0,1,0,0,1,0,0,0
"2218",214,"UNIV","UNIV",11.08,19.27,0,0,1,0,0,1,1,0
"2219",208,"SomeUN","UNIV",12.06,18.18,0,1,0,0,0,1,0,0
"2220",74,"LessHS","LessHS",0,1.09,1,0,0,1,0,0,0,1
"2221",169,"LessHS","LessHS",7.01,11.88,1,0,0,1,0,0,0,1
"2222",187,"UNIV","SomeUN",8.69,14.32,0,0,1,0,1,0,0,0
"2223",125,"LessHS","LessHS",3.03,6.23,1,0,0,1,0,0,0,1
"2224",108,"LessHS","SomeUN",2.04,4.59,1,0,0,0,1,0,0,0
"2225",142,"LessHS","UNIV",3.13,8.27,1,0,0,0,0,1,0,0
"2226",169,"LessHS","SomeUN",6.59,11.85,1,0,0,0,1,0,0,0
"2227",120,"LessHS","LessHS",1.6,5.09,1,0,0,1,0,0,0,1
"2228",101,"LessHS","LessHS",0,3.13,1,0,0,1,0,0,0,1
"2229",101,"SomeUN","SomeUN",0,3.1,0,1,0,0,1,0,0,0
"2230",62,"LessHS","LessHS",0,0.24,1,0,0,1,0,0,0,1
"2231",113,"LessHS","SomeUN",0,4.43,1,0,0,0,1,0,0,0
"2232",162,"LessHS","SomeUN",9.09,11.9,1,0,0,0,1,0,0,0
"2233",141,"LessHS","SomeUN",8.36,9.42,1,0,0,0,1,0,0,0
"2234",128,"LessHS","SomeUN",1.54,6.64,1,0,0,0,1,0,0,0
"2235",159,"UNIV","SomeUN",5.36,9.9,0,0,1,0,1,0,0,0
"2236",142,"SomeUN","SomeUN",1.28,7.96,0,1,0,0,1,0,0,0
"2237",220,"UNIV","UNIV",12.73,20.62,0,0,1,0,0,1,1,0
"2238",200,"SomeUN","UNIV",9.39,16.75,0,1,0,0,0,1,0,0
"2239",128,"LessHS","LessHS",2.14,5.64,1,0,0,1,0,0,0,1
"2240",125,"SomeUN","UNIV",0.86,6.03,0,1,0,0,0,1,0,0
"2241",154,"SomeUN","UNIV",3.57,9.8,0,1,0,0,0,1,0,0
"2242",178,"LessHS","UNIV",9.2,13.54,1,0,0,0,0,1,0,0
"2243",131,"SomeUN","SomeUN",0.9,6.11,0,1,0,0,1,0,0,0
"2244",146,"LessHS","LessHS",2.24,8.1,1,0,0,1,0,0,0,1
"2245",204,"UNIV","SomeUN",11.92,17.25,0,0,1,0,1,0,0,0
"2246",125,"LessHS","SomeUN",2.08,6.05,1,0,0,0,1,0,0,0
"2247",127,"LessHS","LessHS",0.73,5.81,1,0,0,1,0,0,0,1
"2248",107,"LessHS","SomeUN",0,4.15,1,0,0,0,1,0,0,0
"2249",106,"UNIV","LessHS",1.15,3.85,0,0,1,1,0,0,0,0
"2250",229,"UNIV","UNIV",15.04,22.32,0,0,1,0,0,1,1,0
"2251",148,"LessHS","UNIV",3.91,8.93,1,0,0,0,0,1,0,0
"2252",129,"LessHS","LessHS",2.63,6.94,1,0,0,1,0,0,0,1
"2253",150,"LessHS","SomeUN",4.45,9.97,1,0,0,0,1,0,0,0
"2254",160,"LessHS","SomeUN",5.19,10.35,1,0,0,0,1,0,0,0
"2255",56,"LessHS","LessHS",0,0.58,1,0,0,1,0,0,0,1
"2256",177,"LessHS","UNIV",9.86,13.79,1,0,0,0,0,1,0,0
"2257",88,"LessHS","LessHS",0,2.47,1,0,0,1,0,0,0,1
"2258",124,"SomeUN","SomeUN",1.41,5.93,0,1,0,0,1,0,0,0
"2259",128,"LessHS","LessHS",0.92,6.16,1,0,0,1,0,0,0,1
"2260",103,"LessHS","LessHS",0,3.79,1,0,0,1,0,0,0,1
"2261",159,"SomeUN","SomeUN",4.73,9.98,0,1,0,0,1,0,0,0
"2262",174,"LessHS","SomeUN",8.18,13.07,1,0,0,0,1,0,0,0
"2263",197,"SomeUN","SomeUN",9.15,15.9,0,1,0,0,1,0,0,0
"2264",221,"UNIV","UNIV",12.45,20.55,0,0,1,0,0,1,1,0
"2265",189,"UNIV","UNIV",6.86,14.45,0,0,1,0,0,1,1,0
"2266",81,"LessHS","LessHS",0.18,2.75,1,0,0,1,0,0,0,1
"2267",137,"LessHS","SomeUN",3.23,7.31,1,0,0,0,1,0,0,0
"2268",107,"LessHS","LessHS",1.65,4.48,1,0,0,1,0,0,0,1
"2269",141,"SomeUN","SomeUN",1.26,7.89,0,1,0,0,1,0,0,0
"2270",74,"LessHS","LessHS",0,1.87,1,0,0,1,0,0,0,1
"2271",112,"SomeUN","LessHS",0,4.66,0,1,0,1,0,0,0,0
"2272",128,"LessHS","LessHS",0,6.01,1,0,0,1,0,0,0,1
"2273",169,"SomeUN","UNIV",6.38,12.01,0,1,0,0,0,1,0,0
"2274",185,"LessHS","UNIV",10.36,14.91,1,0,0,0,0,1,0,0
"2275",109,"LessHS","LessHS",3.11,5.05,1,0,0,1,0,0,0,1
"2276",147,"UNIV","LessHS",5.45,8.7,0,0,1,1,0,0,0,0
"2277",182,"LessHS","UNIV",9.98,14.31,1,0,0,0,0,1,0,0
"2278",188,"SomeUN","UNIV",7.97,14.93,0,1,0,0,0,1,0,0
"2279",183,"LessHS","SomeUN",9.02,14.02,1,0,0,0,1,0,0,0
"2280",102,"LessHS","SomeUN",0,3.86,1,0,0,0,1,0,0,0
"2281",128,"LessHS","LessHS",1.55,5.85,1,0,0,1,0,0,0,1
"2282",131,"LessHS","LessHS",2.84,6.86,1,0,0,1,0,0,0,1
"2283",91,"LessHS","SomeUN",0,2.84,1,0,0,0,1,0,0,0
"2284",111,"LessHS","LessHS",0,4.27,1,0,0,1,0,0,0,1
